fixture,team,goals,assists,shots_total_x,shots_on_x,passes_total,accurate_passes,fouls_committed,yellow_cards,red_cards,minutes,tackles,interceptions,shots_accuracy_for,pass_accuracy_team,expected_goals,goals_prevented,possession,corners,shots_total_y,shots_on_y,shots_on,shots_total,dominance_index,goal_conversion_rate,shot_on_target_ratio,control_index,cards_total,fouls_per_90_team,cards_per_90_team,cards_per_foul_team,fouls_per_duel_team,aggression_index_raw,aggression_index_norm,avg_goals_last_5,avg_cards_last_5,form_index_team
Stade Brestois 29 vs Auxerre,Stade Brestois 29,2.0,2.0,8.0,4.0,451,369.0,16.0,3,0,995,21.0,8.0,0.5,0.8181818181818182,1.8800000000000001,0,0.5,7,11,4,0,0,0.33125000000000004,0,0,0.6345113983875452,3,16.0,3,0.1875,0.5517241379310345,9.010344827586207,0.6276500982879474,1.2,2.2,-0.06000000000000005
Stade Brestois 29 vs Lille,Stade Brestois 29,3.0,2.0,13.0,5.0,366,272.0,11.0,2,0,997,24.0,7.0,0.38461538461538464,0.7431693989071039,2.01,0,0.46,2,18,5,0,0,0.22150000000000003,0,0,0.5085113049581391,2,11.0,2,0.18181818181818182,0.3548387096774194,6.170967741935484,0.38965515605655004,1.6,2.4,0.08000000000000007
Stade Brestois 29 vs Lorient,Stade Brestois 29,2.0,0.0,8.0,5.0,357,280.0,11.0,2,0,998,19.0,11.0,0.625,0.7843137254901961,1.73,0,0.42,7,12,5,0,0,0.29925,0,0,0.5888311746717035,2,11.0,2,0.18181818181818182,0.36666666666666664,6.173333333333333,0.38985343855693344,2.0,2.6,0.21999999999999997
Stade Brestois 29 vs Lyon,Stade Brestois 29,0.0,0.0,9.0,3.0,383,313.0,19.0,1,0,990,13.0,8.0,0.3333333333333333,0.8172323759791122,1.49,1,0.5,12,13,3,0,0,0.425,0,0,0.6757415702525531,1,19.0,1,0.05263157894736842,0.9047619047619048,9.980952380952381,0.7090058610572311,1.6,2.2,0.14
Stade Brestois 29 vs Metz,Stade Brestois 29,3.0,2.0,18.0,7.0,516,435.0,11.0,2,0,990,15.0,8.0,0.3888888888888889,0.8430232558139535,3.11,0,0.56,6,20,7,0,0,0.3365,0,0,0.6543097930445914,2,11.0,2,0.18181818181818182,0.4782608695652174,6.195652173913043,0.39172419084315985,2.0,2.0,0.4
Stade Brestois 29 vs Monaco,Stade Brestois 29,1.0,0.0,9.0,4.0,320,225.0,17.0,2,1,972,17.0,11.0,0.4444444444444444,0.703125,1.53,0,0.4,2,12,4,0,0,0.19750000000000004,0,0,0.4744218272171254,3,17.0,3,0.17647058823529413,0.6071428571428571,9.521428571428572,0.6704888415833958,1.8,2.0,0.30000000000000004
Stade Brestois 29 vs Nantes,Stade Brestois 29,0.0,0.0,10.0,5.0,388,318.0,11.0,2,0,990,24.0,3.0,0.5,0.8195876288659794,1.51,1,0.51,12,17,5,0,0,0.429,0,0,0.6784482486837542,2,11.0,2,0.18181818181818182,0.4074074074074074,6.181481481481481,0.39053641161380975,1.2,2.0,0.0
Stade Brestois 29 vs Nice,Stade Brestois 29,4.0,4.0,9.0,5.0,376,290.0,17.0,1,0,1002,20.0,12.0,0.5555555555555556,0.7712765957446809,2.03,-2,0.38,2,11,5,0,0,0.18950000000000003,0,0,0.5256230073524628,1,17.0,1,0.058823529411764705,0.53125,8.90625,0.6189249301504828,1.6,1.8,0.26
Stade Brestois 29 vs Paris FC,Stade Brestois 29,1.0,0.0,15.0,8.0,401,316.0,11.0,0,0,997,15.0,8.0,0.5333333333333333,0.7880299251870324,2.57,0,0.46,6,23,8,0,0,0.2965,0,0,0.5916449320124764,0,11.0,0,0.0,0.4782608695652174,5.595652173913043,0.341432538473178,1.8,1.6,0.42000000000000004
Stade Brestois 29 vs Paris Saint Germain,Stade Brestois 29,0.0,0.0,7.0,2.0,259,191.0,9.0,1,0,989,26.0,10.0,0.2857142857142857,0.7374517374517374,1.62,0,0.25,2,8,2,0,0,0.1375,0,0,0.4729307616922296,1,9.0,1,0.1111111111111111,0.25,4.85,0.2789324052742512,1.2,1.4,0.18
Stade Brestois 29 vs Toulouse,Stade Brestois 29,0.0,0.0,10.0,5.0,498,399.0,16.0,2,0,995,15.0,9.0,0.5,0.8012048192771084,1.0,0,0.55,3,13,5,0,0,0.27625,0,0,0.5903959876202055,2,16.0,2,0.125,0.6666666666666666,8.733333333333333,0.6044311553355227,1.0,1.2,0.14
Strasbourg vs Stade Brestois 29,Stade Brestois 29,2.0,1.0,7.0,4.0,421,347.0,14.0,3,0,990,13.0,12.0,0.5714285714285714,0.8242280285035629,1.05,0,0.43,0,7,4,0,0,0.17200000000000001,0,0,0.5408601916218121,3,14.0,3,0.21428571428571427,0.56,8.012,0.5439694132640557,1.4,1.4,0.27999999999999997
Toulouse vs Stade Brestois 29,Stade Brestois 29,0.0,0.0,8.0,2.0,417,344.0,10.0,1,0,999,25.0,9.0,0.25,0.8249400479616307,0.97,0,0.53,9,16,2,0,0,0.38075000000000003,0,0,0.6524929597606319,1,10.0,1,0.1,0.29411764705882354,5.358823529411764,0.3215816987056574,0.6,1.4,-0.12
Le Havre vs Strasbourg,Strasbourg,1.0,0.0,4.0,3.0,387,331.0,12.0,1,1,936,22.0,7.0,0.75,0.8552971576227391,0.42,0,0.49,3,10,3,0,0,0.25225,0,0,0.5834972026645805,2,12.0,2,0.16666666666666666,0.41379310344827586,6.682758620689655,0.4325531709906039,1.0,2.0,-0.09999999999999998
Lens vs Strasbourg,Strasbourg,0.0,0.0,4.0,1.0,460,383.0,12.0,3,1,983,18.0,7.0,0.25,0.8326086956521739,0.46,0,0.45,1,7,1,0,0,0.19875,0,0,0.5694771307007046,4,12.0,4,0.3333333333333333,0.48,7.296,0.48395470810254404,0.5,3.0,-0.6499999999999999
Lille vs Strasbourg,Strasbourg,4.0,4.0,12.0,6.0,481,421.0,13.0,2,0,995,19.0,4.0,0.5,0.8752598752598753,3.19,1,0.53,1,15,6,0,0,0.23075,0,0,0.5972247388531792,2,13.0,2,0.15384615384615385,0.5652173913043478,7.213043478260869,0.4770013405139986,1.6666666666666667,2.6666666666666665,0.03333333333333344
Lyon vs Strasbourg,Strasbourg,1.0,1.0,5.0,2.0,434,365.0,19.0,4,1,973,8.0,10.0,0.4,0.8410138248847926,0.49,0,0.52,2,7,2,0,0,0.24550000000000002,0,0,0.5782286249806227,5,19.0,5,0.2631578947368421,1.0555555555555556,11.21111111111111,0.812117053085633,1.5,3.25,-0.22499999999999998
Metz vs Strasbourg,Strasbourg,1.0,1.0,6.0,4.0,585,521.0,13.0,2,0,990,23.0,5.0,0.6666666666666666,0.8905982905982905,0.62,0,0.62,3,9,4,0,0,0.30425,0,0,0.6616982278679525,2,13.0,2,0.15384615384615385,0.4642857142857143,7.192857142857142,0.4753093335760851,1.4,3.0,-0.19999999999999996
Monaco vs Strasbourg,Strasbourg,2.0,1.0,9.0,4.0,525,461.0,12.0,1,1,996,20.0,2.0,0.4444444444444444,0.878095238095238,1.62,0,0.5700000000000001,5,12,4,0,0,0.32175000000000004,0,0,0.6620980777632154,2,12.0,2,0.16666666666666666,0.5454545454545454,6.709090909090909,0.43476032814790716,1.6,3.0,-0.09999999999999987
Nice vs Strasbourg,Strasbourg,1.0,0.0,7.0,5.0,540,467.0,12.0,2,0,989,17.0,6.0,0.7142857142857143,0.8648148148148148,1.35,0,0.55,7,8,5,0,0,0.35125000000000006,0,0,0.6850450220863066,2,12.0,2,0.16666666666666666,0.5217391304347826,6.7043478260869565,0.4343627656785793,1.8,2.6,0.12
Paris FC vs Strasbourg,Strasbourg,3.0,3.0,6.0,4.0,414,344.0,10.0,5,0,1000,14.0,2.0,0.6666666666666666,0.8309178743961353,2.38,0,0.39,2,8,4,0,0,0.19350000000000003,0,0,0.5670644417852236,5,10.0,5,0.5,0.625,6.625,0.4277118768687809,1.6,3.2,-0.15999999999999992
Paris Saint Germain vs Strasbourg,Strasbourg,3.0,3.0,10.0,7.0,309,257.0,15.0,1,0,989,20.0,8.0,0.7,0.8317152103559871,2.15,0,0.29,1,12,7,0,0,0.13474999999999998,0,0,0.5228530180220302,1,15.0,1,0.06666666666666667,0.5357142857142857,7.907142857142857,0.535180348302254,2.0,2.4,0.28
Rennes vs Strasbourg,Strasbourg,1.0,1.0,12.0,2.0,586,524.0,9.0,1,0,1002,21.0,5.0,0.16666666666666666,0.89419795221843,1.6,0,0.59,5,20,2,0,0,0.32975,0,0,0.6888038690755759,1,9.0,1,0.1111111111111111,0.34615384615384615,4.869230769230769,0.28054431720918654,2.0,2.2,0.33999999999999997
Strasbourg vs Angers,Strasbourg,5.0,4.0,15.0,12.0,781,706.0,12.0,2,0,995,21.0,15.0,0.8,0.9039692701664532,4.73,0,0.66,2,18,12,0,0,0.3015,0,0,0.7158225555725233,2,12.0,2,0.16666666666666666,0.3333333333333333,6.666666666666666,0.43120435272780744,2.6,2.2,0.64
Strasbourg vs Auxerre,Strasbourg,3.0,2.0,17.0,9.0,690,626.0,11.0,1,0,990,19.0,7.0,0.5294117647058824,0.9072463768115943,4.06,0,0.64,4,18,9,0,0,0.331,0,0,0.7146323627177238,1,11.0,1,0.09090909090909091,0.4230769230769231,5.884615384615384,0.36565326737377124,3.0,2.0,0.9
Strasbourg vs Le Havre,Strasbourg,1.0,0.0,8.0,7.0,453,398.0,8.0,2,1,990,17.0,4.0,0.875,0.8785871964679912,1.36,0,0.49,4,9,7,0,0,0.271,0,0,0.6278257083257388,3,8.0,3,0.375,0.38095238095238093,4.976190476190476,0.2895096178758744,2.6,1.6,0.8200000000000001
Strasbourg vs Lille,Strasbourg,2.0,0.0,4.0,2.0,357,289.0,9.0,4,0,1005,18.0,11.0,0.5,0.8095238095238095,1.07,0,0.42,1,5,2,0,0,0.18675,0,0,0.5264362166885103,4,9.0,4,0.4444444444444444,0.3103448275862069,5.7620689655172415,0.3553814975263214,2.4,2.2,0.5399999999999999
Strasbourg vs Lorient,Strasbourg,0.0,0.0,8.0,2.0,688,641.0,6.0,1,0,990,13.0,11.0,0.25,0.9316860465116279,0.6900000000000001,0,0.63,11,12,2,0,0,0.45825,0,0,0.8137405767726336,1,6.0,1,0.16666666666666666,0.25,3.3499999999999996,0.15320327434929656,2.2,2.2,0.44000000000000006
Strasbourg vs Marseille,Strasbourg,1.0,1.0,7.0,1.0,393,323.0,13.0,2,0,1002,13.0,8.0,0.14285714285714285,0.821882951653944,1.36,0,0.4,5,9,1,0,0,0.25375000000000003,0,0,0.5936249620655041,2,13.0,2,0.15384615384615385,0.6190476190476191,7.223809523809523,0.4779037442142191,1.4,2.2,0.039999999999999925
Strasbourg vs Metz,Strasbourg,2.0,2.0,9.0,6.0,479,433.0,12.0,2,0,989,17.0,15.0,0.6666666666666666,0.9039665970772442,1.12,0,0.48,4,14,6,0,0,0.267,0,0,0.6484664789667567,2,12.0,2,0.16666666666666666,0.375,6.675,0.43190284789961275,1.2,2.4,-0.12
Strasbourg vs Nantes,Strasbourg,1.0,1.0,10.0,4.0,448,394.0,11.0,2,0,990,19.0,7.0,0.4,0.8794642857142857,1.78,0,0.49,7,15,4,0,0,0.32725000000000004,0,0,0.6642352009611184,2,11.0,2,0.18181818181818182,0.4230769230769231,6.184615384615384,0.39079909355876213,1.2,2.2,-0.06000000000000005
Strasbourg vs Paris Saint Germain,Strasbourg,1.0,1.0,6.0,4.0,318,268.0,8.0,1,0,989,10.0,10.0,0.6666666666666666,0.8427672955974843,2.31,0,0.32,5,9,4,0,0,0.22175,0,0,0.5811313542207605,1,8.0,1,0.125,0.4,4.38,0.23953727758443213,1.0,1.6,0.020000000000000018
Strasbourg vs Stade Brestois 29,Strasbourg,1.0,1.0,13.0,6.0,548,484.0,12.0,0,0,997,10.0,9.0,0.46153846153846156,0.8832116788321168,0.8,0,0.5700000000000001,5,14,6,0,0,0.32175000000000004,0,0,0.6716899372753856,0,12.0,0,0.0,0.631578947368421,6.126315789473685,0.38591245527180046,1.2,1.4,0.18
Toulouse vs Strasbourg,Strasbourg,0.0,0.0,1.0,0.0,782,727.0,13.0,3,0,995,7.0,5.0,0.0,0.9296675191815856,0.05,0,0.72,2,3,0,0,0,0.32549999999999996,0,0,0.7289774904776429,3,13.0,3,0.23076923076923078,1.0833333333333333,7.616666666666667,0.5108328023136122,1.0,1.6,0.020000000000000018
Angers vs Toulouse,Toulouse,0.0,0.0,10.0,5.0,446,377.0,16.0,2,0,990,21.0,9.0,0.5,0.8452914798206278,0.51,0,0.49,5,12,5,0,0,0.28975,0,0,0.6215371772191824,2,16.0,2,0.125,0.5333333333333333,8.706666666666667,0.6021959707857458,0.0,2.0,-0.6
Auxerre vs Toulouse,Toulouse,0.0,0.0,9.0,3.0,450,392.0,20.0,6,0,990,25.0,5.0,0.3333333333333333,0.8711111111111111,2.33,0,0.6000000000000001,4,13,3,0,0,0.31500000000000006,0,0,0.6231702344546382,6,20.0,6,0.3,0.6666666666666666,11.933333333333334,0.8726533013087594,0.0,4.0,-1.2
Lille vs Toulouse,Toulouse,1.0,0.0,7.0,4.0,231,171.0,10.0,4,1,1002,15.0,16.0,0.5714285714285714,0.7402597402597403,0.81,0,0.30000000000000004,6,9,4,0,0,0.2325,0,0,0.5157720719647325,5,10.0,5,0.5,0.3225806451612903,6.564516129032258,0.4226421538476134,0.3333333333333333,4.333333333333333,-1.133333333333333
Lorient vs Toulouse,Toulouse,1.0,0.0,3.0,2.0,413,346.0,18.0,4,0,989,21.0,12.0,0.6666666666666666,0.837772397094431,1.32,0,0.5,4,6,2,0,0,0.275,0,0,0.595185892736818,4,18.0,4,0.2222222222222222,0.5454545454545454,10.309090909090909,0.7365102423677984,0.5,4.25,-1.025
Lyon vs Toulouse,Toulouse,1.0,1.0,8.0,3.0,257,183.0,17.0,3,0,990,12.0,15.0,0.375,0.7120622568093385,1.18,0,0.31,5,14,3,0,0,0.21775,0,0,0.4971244005759231,3,17.0,3,0.17647058823529413,0.6296296296296297,9.525925925925927,0.6708658072316718,0.6,4.0,-0.8999999999999999
Marseille vs Toulouse,Toulouse,2.0,2.0,5.0,4.0,217,157.0,10.0,1,0,1011,19.0,8.0,0.8,0.7235023041474654,0.7000000000000001,0,0.23,1,6,4,0,0,0.11075000000000002,0,0,0.44061200834284586,1,10.0,1,0.1,0.37037037037037035,5.374074074074074,0.32285999052334036,1.0,3.8,-0.6399999999999999
Monaco vs Toulouse,Toulouse,0.0,0.0,7.0,2.0,350,246.0,18.0,4,0,1004,14.0,9.0,0.2857142857142857,0.7028571428571428,0.68,1,0.46,5,10,2,0,0,0.27775000000000005,0,0,0.5209622105723023,4,18.0,4,0.2222222222222222,0.782608695652174,10.356521739130434,0.7404858670610776,1.0,3.4,-0.52
Nice vs Toulouse,Toulouse,1.0,1.0,8.0,2.0,362,306.0,13.0,3,0,990,18.0,2.0,0.25,0.8453038674033149,0.61,0,0.43,4,10,2,0,0,0.247,0,0,0.5833552976160306,3,13.0,3,0.23076923076923078,0.65,7.53,0.5035684525268369,1.0,3.0,-0.3999999999999999
Paris FC vs Toulouse,Toulouse,3.0,3.0,7.0,4.0,321,264.0,14.0,1,0,1000,12.0,2.0,0.5714285714285714,0.822429906542056,2.54,0,0.35000000000000003,4,7,4,0,0,0.21500000000000002,0,0,0.559380090885707,1,14.0,1,0.07142857142857142,1.0,7.5,0.5010538699083378,1.4,2.4,-0.020000000000000018
Stade Brestois 29 vs Toulouse,Toulouse,2.0,2.0,7.0,5.0,421,340.0,16.0,3,0,989,11.0,11.0,0.7142857142857143,0.8076009501187649,0.37,0,0.45,2,8,5,0,0,0.21750000000000003,0,0,0.557546652429413,3,16.0,3,0.1875,0.7272727272727273,9.045454545454545,0.630592974497685,1.6,2.4,0.08000000000000007
Toulouse vs Angers,Toulouse,0.0,0.0,21.0,6.0,464,392.0,15.0,1,0,990,15.0,11.0,0.2857142857142857,0.8448275862068966,1.98,1,0.54,11,25,6,0,0,0.42225,0,0,0.7018098175682801,1,15.0,1,0.06666666666666667,0.5769230769230769,7.915384615384615,0.5358711677029406,1.2,2.4,-0.12
Toulouse vs Auxerre,Toulouse,0.0,0.0,8.0,4.0,459,382.0,12.0,1,0,990,20.0,13.0,0.5,0.8322440087145969,0.7000000000000001,0,0.5,5,12,4,0,0,0.29375,0,0,0.6189889768343627,1,12.0,1,0.08333333333333333,0.36363636363636365,6.372727272727272,0.40656652303140217,1.2,1.8,0.05999999999999994
Toulouse vs Le Havre,Toulouse,0.0,0.0,11.0,2.0,335,262.0,12.0,1,0,990,9.0,8.0,0.18181818181818182,0.7820895522388059,1.12,0,0.46,10,18,2,0,0,0.37150000000000005,0,0,0.6184912592998311,1,12.0,1,0.08333333333333333,0.7058823529411765,6.4411764705882355,0.4123038951377816,1.0,1.4,0.08000000000000002
Toulouse vs Lens,Toulouse,0.0,0.0,5.0,2.0,268,199.0,16.0,2,1,923,21.0,6.0,0.4,0.7425373134328358,0.66,0,0.32,2,8,2,0,0,0.1655,0,0,0.47822584326076045,3,16.0,3,0.1875,0.5925925925925926,9.018518518518519,0.6283352123261932,0.4,1.8,-0.34
Toulouse vs Metz,Toulouse,4.0,3.0,13.0,7.0,325,272.0,14.0,2,0,993,13.0,4.0,0.5384615384615384,0.8369230769230769,2.54,0,0.36,5,16,7,0,0,0.23775,0,0,0.5803499176664314,2,14.0,2,0.14285714285714285,0.8235294117647058,7.764705882352941,0.5232413636009768,0.8,1.6,-0.07999999999999996
Toulouse vs Nantes,Toulouse,2.0,1.0,15.0,7.0,404,335.0,18.0,2,0,997,15.0,7.0,0.4666666666666667,0.8292079207920792,2.15,0,0.46,1,20,7,0,0,0.20275,0,0,0.5506513610076603,2,18.0,2,0.1111111111111111,0.8181818181818182,9.763636363636364,0.6907905583950876,1.2,1.8,0.05999999999999994
Toulouse vs Nice,Toulouse,5.0,3.0,17.0,10.0,387,323.0,12.0,1,0,990,10.0,17.0,0.5882352941176471,0.834625322997416,1.84,-1,0.43,6,22,10,0,0,0.2845,0,0,0.6106612853519191,1,12.0,1,0.08333333333333333,0.4444444444444444,6.388888888888888,0.4079211803342973,2.2,1.8,0.56
Toulouse vs Paris Saint Germain,Toulouse,3.0,1.0,9.0,6.0,268,207.0,7.0,1,0,990,17.0,13.0,0.6666666666666666,0.7723880597014925,2.22,0,0.24,5,14,6,0,0,0.18975,0,0,0.5306512163950887,1,7.0,1,0.14285714285714285,0.23333333333333334,3.8466666666666667,0.19483358658889272,2.8,1.8,0.8599999999999999
Toulouse vs Rennes,Toulouse,2.0,1.0,11.0,4.0,431,354.0,9.0,2,0,990,14.0,11.0,0.36363636363636365,0.8213457076566125,1.55,0,0.55,5,15,4,0,0,0.31375000000000003,0,0,0.604977135173872,2,9.0,2,0.2222222222222222,0.36,5.172,0.30592225871280815,3.2,1.6,1.12
Toulouse vs Stade Brestois 29,Toulouse,2.0,0.0,6.0,3.0,387,314.0,14.0,0,0,992,18.0,5.0,0.5,0.8113695090439277,1.28,0,0.47000000000000003,3,6,3,0,0,0.24425000000000002,0,0,0.5615333783751748,0,14.0,0,0.0,0.6086956521739131,7.121739130434783,0.4693482629794362,2.8,1.2,1.04
Toulouse vs Strasbourg,Toulouse,1.0,0.0,5.0,3.0,302,239.0,21.0,3,0,990,13.0,8.0,0.6,0.7913907284768212,0.5,0,0.28,1,6,3,0,0,0.13075,0,0,0.5005501042995727,3,21.0,3,0.14285714285714285,1.0,11.6,0.8447134944365472,2.6,1.4,0.8800000000000001
